V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q1,consent,mturk_id,demo_age,demo_gend,demo_citiz,demo_emplo_1,demo_emplo_2,demo_emplo_3,demo_emplo_4,demo_emplo_5,demo_incom,demo_class,demo_educa_1,demo_educa_2,demo_educa_3,Q17_1,Q19_1,Q19_2,ethnic_id,ethnic_id_TEXT,ethnic_id1,ethnic_id2,ethnic_id3,attn,ethnic_id4,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,LSI_1,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q63,j_training,j_training_TEXT,Q48,Q50,summary,headline,writing,include,pagenum,Q35,age,credible,status,ambitious,attn2,hardwork,emphasis,hypo_1,hypo_2,hypo_3,hypo_4,hypo_5,hypo_6,hypo_7,hypo_8,hypo_9,Q54,Q62_1,Q62_2,Q62_3,Q66,Q65,Q64,DO-BR-FL_15,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_31ToCJpQah9bhn6,Default Response Set,Anonymous,,,99.197.244.182,0,7/4/2015 10:39,7/4/2015 10:50,1,1,1,A28VLQAH7JLSN9,38,1,1,1,,,,,4,3,5,6,5,5,7,3,3,,6,6,6,5,6,7,2,2,6,2,7,2,7,2,7,2,2,1,2,1,2,2,1,1,2,2,2,5,3,3,4,6,6,5,5,2,3,,2,6,5,5,6,1,1,,1,,A scientist discovers a new treatment for melanoma.,New Treatment for Melonma Does it work?,5,6,1,1,3,6,5,6,3,6,6,4,5,5,5,6,4,4,4,5,1,7,7,7,1,1,1,target does something good,9|11|4|6|5|16|12|8|13|10|1|15|2|14|3|7,38.47320557,-77.99669647,-1
R_CleiDKUrEwGYHdL,Default Response Set,Anonymous,,,70.126.209.200,0,7/4/2015 10:19,7/4/2015 10:51,1,1,1,A82F4CJO93U9W,63,2,1,,,,,1,4,3,6,4,6,5,5,6,3,,6,7,5,5,5,6,4,6,6,4,8,7,8,1,4,3,2,3,2,3,2,2,2,2,3,2,3,1,,1,1,7,7,7,7,1,1,1,1,7,7,5,7,1,1,,1,,"A noted researcher, Dr. Alex Mendez, recently published his results for a possible cure for the skin cancer melanoma. During his study, Dr. Mendez injected a type of cold virus directly into the skin lesion.  Over three quarters of the patient's melanoma was cured during this trial.",Cure for Melanoma?  Noted Researcher Publishes Positive Trial Results,6,7,Front Page,1,3,7,7,7,3,7,3,1,1,1,1,1,4,4,3,3,1,7,7,7,1,1,1,target does something good,11|2|15|13|9|12|5|7|14|16|10|8|1|6|4|3,27.83859253,-82.71659851,-1
R_2BkSWhbkETX5472,Default Response Set,Anonymous,,,107.201.149.191,0,7/4/2015 10:35,7/4/2015 10:54,1,1,1,nashvilledebbi,55,2,1,,,,,1,3,2,6,6,4,1,1,1,3,,7,5,7,5,7,8,1,1,8,2,8,1,8,1,7,3,3,3,2,2,3,2,2,2,2,2,3,1,1,1,1,7,7,7,7,1,1,7,1,7,7,7,7,1,1,,,1,A researcher lied about study results that were made up. He didn't explain why he faked the study. The researchers father actually died from this disease. ,Mendez faked study,4,4,Page one of the science section,1,2,1,1,7,3,1,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something bad,13|11|15|8|3|5|4|16|14|7|2|10|6|9|12|1,35.79820251,-86.43560028,-1
R_5w36visdWDWIBi5,Default Response Set,Anonymous,,,12.31.211.227,0,7/4/2015 10:11,7/4/2015 10:58,1,1,1,A2R3YFUNAT892R ,36,2,1,1,,,,,4,3,8,8,4,5,7,2,3,,5,4,4,5,5,7,4,6,8,6,8,1,7,2,6,3,3,3,2,2,2,1,1,3,1,1,3,1,1,1,1,7,7,7,7,1,1,2,1,7,7,7,7,1,1,,,,"Dr. Mendez is testing a revolutionary idea to cure melanoma, the most dangerous form of skin cancer that is responsible for approximately 10,000 deaths a year.  He is doing a longitudal study of 824 patients over 2 years who have had their skin lesions injected with a cold virus to help the body cure itself.",Can a Cold Cure Cancer?,7,7,Page 3,1,3,7,7,7,3,7,2,4,4,4,4,5,4,4,4,4,1,7,7,7,1,1,1,target does something neutral,2|11|12|5|1|13|15|16|14|8|10|7|4|9|3|6,32.78309631,-96.80670166,-1
R_2uCCBmFM9LLeXPk,Default Response Set,Anonymous,,,75.34.98.252,0,7/4/2015 10:49,7/4/2015 11:07,1,1,1,A1MOSEWUJYX9KO,42,2,1,1,,,,,2,3,6,5,8,2,3,1,4,,2,2,2,5,2,8,3,6,8,2,8,2,7,3,7,3,2,3,1,3,2,2,1,3,2,2,3,1,1,1,1,6,7,7,7,1,1,1,1,7,7,7,7,1,2,UT-Austin 2 years,,1,"A researcher admitted to falsifying data. He claimed he had found a cure for melanoma, a type of cancer. After others attempted the procedure with no effect on the patients, he revealed he made up his findings. ",Researcher admits fabricating a cure for melanoma,6,6,Front,1,2,2,5,7,3,6,4,5,4,2,4,4,4,5,5,4,1,7,7,7,1,1,1,target does something bad,8|16|9|15|6|1|12|5|7|10|13|2|3|14|11|4,30.33680725,-97.34459686,-1
R_2rkLa1JKwgeanPC,Default Response Set,Anonymous,,,73.183.66.42,0,7/4/2015 10:59,7/4/2015 11:19,1,1,1,A2Z1BN4LFASRG0,21,2,1,,1,1,,,6,4,5,6,6,2,4,2,3,,5,4,7,5,6,6,2,4,8,6,7,1,7,4,6,2,3,3,2,1,3,2,2,3,2,1,3,2,1,3,2,4,7,6,4,2,2,1,3,7,6,6,6,1,2,"Currently between schools but am pursuing my undergraduate degree in communications with a journalism concentration, 3 years so far.",,,"Dr. Alex Mendez is working on research to cure melanoma, a pursuit that is motivated by the death of his father. His studies are receiving mixed reviews from his peers.",Researcher to conduct long-term study for melanoma cure in pursuit motivated by father's death,4,3,Science & Medicine,1,3,4,5,7,3,7,4,3,3,1,4,3,4,5,5,5,1,7,7,7,1,1,1,target does something neutral,1|16|2|3|13|6|10|4|11|7|12|14|15|8|5|9,40.15820313,-80.25530243,-1
R_2aCAiESsaQKnrNH,Default Response Set,Anonymous,,,98.212.190.181,0,7/4/2015 11:08,7/4/2015 11:23,1,1,1,A3RBDT02UFAAYE,18,2,1,1,,,,,3,2,5,6,5,2,2,2,3,,7,4,2,5,5,2,2,6,8,7,7,2,8,4,6,1,3,2,3,1,2,2,1,2,3,3,2,1,1,1,1,1,7,7,7,1,7,1,1,7,7,7,7,1,1,,,1,"A doctor claimed he found a cure for melanoma by injecting cold virus into the lesions. When he was confronted about it, he said that he just made it up. His father died of melanoma when he was a teenager. ",Doctor Claiming Cure for Melanoma is a Fraud,6,7,10,1,2,2,5,6,3,2,4,2,4,3,4,4,2,2,5,6,1,7,7,7,1,1,1,target does something bad,14|15|1|13|9|16|3|6|7|4|10|11|5|12|8|2,42.05250549,-87.89060211,-1
R_2QJX0XRD7tStyDw,Default Response Set,Anonymous,,,76.175.98.237,0,7/4/2015 11:17,7/4/2015 11:23,1,1,1,A1NQ2MBWFIKLRJ,29,2,1,1,,,,,7,3,6,6,5,5,6,2,3,,7,4,5,5,6,8,2,4,7,2,8,2,7,4,6,1,2,3,3,2,3,1,1,3,2,1,2,4,6,4,4,5,5,3,6,4,5,4,4,6,5,5,4,1,1,,1,,"A scientist at George Washington University has most likely discovered what could be a cure for melanoma, a potentially fatal type of skin cancer.",Have we finally found a cure for melanoma?,4,6,10,1,3,6,6,7,3,7,4,2,3,3,4,4,4,4,3,3,1,6,7,7,1,1,1,target does something good,12|6|13|11|5|4|14|10|8|15|3|7|2|16|1|9,34.40649414,-118.4015045,-1
R_2Etqbwg2gFi5cIM,Default Response Set,Anonymous,,,98.176.98.204,0,7/4/2015 11:12,7/4/2015 11:31,1,1,1,A1DOIWHMFWS9II,40,2,1,,,,,1,3,1,6,9,3,4,1,1,3,,4,3,3,5,3,6,6,6,8,6,8,1,7,6,3,3,3,3,3,2,3,2,3,3,2,1,3,1,1,1,2,7,7,7,7,1,2,1,1,7,7,7,7,1,1,,1,,"A doctor whose father passed away from melanoma has discovered that introducing a cold virus into melanoma cells may trigger the body to heal itself of the cancer.  /  / ***NO TEXT BOX FOR THE HEADLINE APPEARED, SO HERE IS THE HEADLINE: / ""There May Be No Cure for the Common Cold, but Could a Cold Cure Cancer?""",A1DOIWHMFWS9II,5,7,First page of the health section,1,3,5,4,7,3,6,4,4,4,1,5,5,2,4,2,2,1,7,7,7,1,1,1,target does something good,15|10|4|3|11|5|13|8|2|16|14|1|7|12|9|6,33.19999695,-117.2425003,-1
R_2BlCQApd3xjumaD,Default Response Set,Anonymous,,,173.172.185.124,0,7/4/2015 11:19,7/4/2015 11:31,1,1,1,ANFRB1Y1BIW7Y,51,1,1,,,,,1,7,4,6,4,4,1,1,1,3,,4,2,2,5,4,6,6,2,7,3,4,2,8,3,7,2,2,3,1,3,1,3,1,2,3,2,3,1,1,1,1,7,7,1,7,1,1,7,1,7,7,7,7,1,1,,1,,GW University medical school researcher who's father died of Melanoma discovers potential cure for that disease,Resercher dicovers cure for disease that killed his father,5,6,1,1,3,6,6,7,3,7,4,2,1,1,2,1,4,4,2,2,1,7,7,7,1,1,1,target does something good,6|15|8|9|11|12|7|3|13|1|14|2|16|10|5|4,33.14990234,-96.85549927,-1
R_1exf1fOXd6BfTYv,Default Response Set,Anonymous,,,66.86.205.23,0,7/4/2015 11:14,7/4/2015 11:31,1,1,1,A2978HRSJDZOEA,41,2,1,1,,,,,5,3,6,6,6,5,5,5,3,,5,3,5,5,6,2,1,4,7,8,7,6,7,2,7,2,3,3,2,1,2,2,1,1,2,2,2,2,3,4,2,7,1,5,5,2,4,2,2,5,5,5,1,1,1,,,1,"Dr. Mendez falsified information that he had a cure for melanoma (skin cancer).  When another doctor tried to use his cure, no results were found.  This was surprising because his own father had melanoma.",Doctor falsifies cure for skin cancer,6,6,5,1,3,2,2,6,3,2,4,4,4,2,4,4,3,4,3,4,1,6,6,6,1,1,1,target does something bad,8|1|16|6|14|10|5|12|15|11|3|13|7|9|4|2,30.57949829,-84.20549774,-1
R_1QABnSygLLkPPP0,Default Response Set,Anonymous,,,72.12.242.102,0,7/4/2015 11:17,7/4/2015 11:34,1,1,1,A2K58JSWDQ0INJ,48,1,1,1,,,,,5,3,9,6,9,4,3,5,3,,4,3,2,5,3,2,3,4,4,6,4,4,7,2,6,2,2,3,2,1,2,2,1,3,1,1,3,1,3,3,1,4,4,6,4,4,5,5,4,6,2,5,3,1,1,,,1,"A medical researcher published findings in which he claimed to have discovered a cure for skin cancer.  When tested independently, treatment effectiveness could not be confirmed.  In response, the researcher admitted to publishing fabricated data.",Cancer Researcher Admits to Publishing False Claims,4,4,page 3,1,2,1,4,5,3,4,3,4,4,3,4,4,3,4,4,4,1,5,6,5,1,1,1,target does something bad,14|9|1|6|12|10|13|8|15|5|3|11|16|2|4|7,37.9138031,-112.8544006,-1
R_1Gy5estlLBTD7Iy,Default Response Set,Anonymous,,,98.239.228.42,0,7/4/2015 11:13,7/4/2015 11:37,1,1,1,A1EA7ZGC4L8VHH,41,1,1,1,,,,,3,3,5,4,5,3,5,2,3,,6,5,7,5,5,8,6,2,7,2,4,1,7,6,7,3,2,1,1,2,2,3,1,1,3,3,2,2,6,6,4,5,4,5,5,5,5,6,5,6,5,6,4,1,1,,,,"Dr. Mendez, whose father died from melanoma, is researching a new treatment for the disease. He theorizes that injecting a cold virus into the lesions could teach the body to repair itself, potentially saving thousands of lives yearly. His research has garnered interest from both supporters and detractors.",Doctor Chases Cure for Disease that Took Father's Life,6,7,4,1,3,4,5,7,3,7,4,6,5,5,4,5,4,5,5,5,1,7,7,7,1,1,1,target does something neutral,8|10|11|15|3|4|16|1|12|9|6|5|14|7|2|13,40.50840759,-78.7845993,-1
R_XndMP5STfRIX8rf,Default Response Set,Anonymous,,,162.224.1.156,0,7/4/2015 11:23,7/4/2015 11:45,1,1,1,A2VB8GGACR1T1T,25,2,1,,,,,1,2,1,5,3,4,4,4,4,3,,6,4,4,5,6,6,6,2,7,6,7,2,7,1,7,3,2,3,1,3,3,2,3,2,3,3,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,"Dr. Mendez is running a research study to try to cure a type of skin cancer, melanoma, with injecting a mutated strand of the cold into the sores on the body.",Cure or Cold? Will this actually stop the suffering of melanoma?,5,7,2,1,2,6,6,7,3,7,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something neutral,7|10|9|12|8|16|15|6|14|3|13|11|5|2|4|1,35.24310303,-88.99549866,-1
R_31tQm0AumM61Y1s,Default Response Set,Anonymous,,,104.176.248.79,0,7/4/2015 11:46,7/4/2015 12:03,1,1,1,A2BIP835LPEJQ2,34,2,1,,,,,1,3,3,4,4,3,4,4,4,3,,4,1,1,5,1,1,2,8,8,8,8,1,8,1,4,1,2,3,1,1,2,1,1,3,2,2,3,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,1,,Dr.Mendez has come up with what he believes is a large step in curing melanoma cancer by injecting a mutated cold virus into patients causing the skin to heal itself. Dr.Mendez lost his father to melanoma cancer and hopes to make him proud. ,"Curing Melanoma, a step toward success",5,6,front,1,2,6,7,7,3,7,4,4,4,2,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something good,7|14|8|10|13|4|15|9|3|11|16|5|12|1|6|2,36.85960388,-88.33670044,-1
R_1dbDhkmCcfsQVys,Default Response Set,Anonymous,,,107.196.90.43,0,7/4/2015 11:51,7/4/2015 12:09,1,1,1,ANKIPLPYU4EEX,23,1,1,1,,,,,2,2,5,4,4,4,2,2,3,,3,2,3,5,2,4,2,1,6,3,6,3,7,1,8,3,2,3,1,2,2,2,2,2,2,2,3,1,1,2,1,6,6,2,6,1,2,2,3,6,6,5,6,1,1,,,1,"Dr. Mendez falsified data about melanoma treatment, and in my opinion that's quite unethical. His father died of melanoma which may be some kind of underlying cause for his actions, but he has yet to comment as of this article. ",Melanoma cure has gone cold!,5,6,2,1,3,2,2,5,3,4,4,4,4,4,4,4,2,3,3,3,1,7,7,7,1,1,1,target does something bad,10|11|4|5|13|16|12|7|14|2|9|15|6|8|3|1,35.82879639,-84.31770325,-1
R_1Cl4Qvvyq5sodAA,Default Response Set,Anonymous,,,70.162.110.162,0,7/4/2015 12:01,7/4/2015 12:11,1,1,1, A2FP1BADS8SA5E,43,2,1,1,,,,,5,3,6,4,6,3,5,3,3,,5,5,5,5,4,3,2,3,6,6,6,1,6,4,7,2,2,3,1,2,3,1,1,3,1,1,3,3,3,5,4,6,5,5,4,3,4,2,3,5,5,6,4,1,1,,1,,Dr. Mendez has developed a possible cure for melanoma that involves injecting the skin lesions with a cold virus which somehow teaches the body to fight cancer.,Common Cold Kills Cancer! Read how!,4,5,The front page if its an actual cure for cancer,1,3,6,5,6,3,7,3,4,4,3,6,6,6,6,6,6,1,6,6,6,1,1,1,target does something good,15|8|4|9|2|7|13|6|3|11|12|5|10|16|14|1,33.5592041,-112.1316986,-1
R_2ROXMrLPWDrH0fN,Default Response Set,Anonymous,,,68.44.149.188,0,7/4/2015 12:12,7/4/2015 12:25,1,1,1,A2MKG1EPK2WOS,35,2,1,1,,,,,4,3,6,4,4,4,4,4,3,,6,3,1,5,4,3,2,7,6,3,8,4,7,1,3,2,3,3,3,3,2,1,1,3,1,1,3,1,1,1,1,7,7,7,1,1,1,1,2,7,7,7,7,1,1,,,1,Dr. Menedez falsified data in a cancer research study indicating that he could cure melanoma.,Doctor Falsifies Data - Still no Cure for Melanoma,7,7,4-Jan,1,4,2,6,7,3,6,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something bad,6|10|4|9|3|5|13|11|2|15|16|1|12|8|7|14,39.67889404,-86.12760162,-1
R_NW7xTDG5ECfAeTD,Default Response Set,Anonymous,,,98.25.16.238,0,7/4/2015 12:13,7/4/2015 12:27,1,1,1,A3ONC6X1XW2ZW6,23,2,1,,1,1,,,1,3,8,5,6,3,3,3,3,,6,5,6,5,6,3,3,4,4,6,7,6,8,1,6,2,3,2,3,2,1,3,1,1,3,3,2,1,1,1,3,7,7,7,7,1,1,1,1,7,7,7,7,1,1,,,,A doctor is turning heads and conducting a research study where medicine is injected into skin lesions of patients with melanoma. The purpose of this medicine is to be self-healing. ,"Self-healing, one skin lesion at a time",5,6,4,1,4,5,6,6,3,6,4,4,4,4,4,5,4,4,3,4,1,7,7,6,1,1,1,target does something neutral,8|6|1|16|4|5|13|9|10|2|12|14|7|15|11|3,34.08729553,-80.92939758,-1
R_2WSAbubAzXHfn38,Default Response Set,Anonymous,,,24.246.162.29,0,7/4/2015 12:41,7/4/2015 12:50,1,1,1,AYK25H8VAR75U,21,1,1,1,,,,,2,2,5,6,8,3,2,1,3,,2,5,4,5,3,2,2,8,6,7,8,2,7,6,3,2,2,3,3,3,3,2,1,3,3,2,2,1,2,1,1,4,6,5,5,1,1,1,2,7,6,6,6,1,1,,1,,Dr. Mendez found a possible cure for Melanoma using a dead cold virus.,Breakthrough Melanoma Cure,5,7,Front,1,3,6,5,7,3,7,3,4,4,7,1,3,4,4,6,4,1,7,7,6,1,1,1,target does something good,4|11|1|13|10|6|14|9|7|12|15|2|8|5|16|3,35.18330383,-83.43070221,-1
R_2zRMQI6ioh5lxRm,Default Response Set,Anonymous,,,68.6.135.124,0,7/4/2015 12:41,7/4/2015 12:59,1,1,1,A19KBEJG3MVLJ4,30,2,1,1,,,,,4,3,9,9,4,4,3,2,3,,5,2,2,5,3,7,7,6,7,3,6,1,7,1,6,3,3,3,2,3,2,1,2,2,3,3,3,1,1,1,2,7,1,7,1,1,1,1,1,1,7,7,7,1,2,"University of Central Florida, 4 years. North County Times Newspaper, 6 years",,1,"Dr. Alex Mendez, a researcher at George Washington University, published false data and research findings about a melanoma treatment. When the treatment of injecting weakend cold viruses into a skin melanoma was attempted by other research groups, they found that the treatment had no effect. When Mendez was confronted, he admitted to falsifing the research findings.","GWU researcher fakes melanoma findings, infuriates medical community",4,5,A4,1,3,1,1,4,3,4,1,3,4,1,4,4,4,4,2,4,1,7,7,7,1,1,1,target does something bad,7|4|15|16|11|12|9|1|13|5|3|14|8|6|10|2,32.73710632,-117.0881042,-1
R_1d3Jx3GUrZ6yarx,Default Response Set,Anonymous,,,70.80.24.122,0,7/4/2015 12:31,7/4/2015 13:17,1,1,1,A18VEII37T66J0,53,2,1,,1,,,,2,3,5,5,9,3,4,3,3,,5,3,2,5,3,7,6,6,7,4,7,1,6,2,2,2,2,3,2,1,3,2,1,3,2,1,3,2,2,1,1,4,5,5,7,4,5,4,7,5,4,5,2,1,1,,,,"A scientist at George Washington University, DC is beginning clinical trials for a possible new way to combat the skin cancer melanoma. His method involves injecting a mutated cold virus into skin lesions to stimulate the body's ability to fight the cancer. While not every scientist agrees it may work, Mendez is primarily motivated to find a cure in honor of his father who died of the disease.",Can A Cold Cure Melanoma?,3,4,middle to back eg. 18? Depends how big the paper is!,1,3,5,5,6,3,6,3,3,3,3,4,3,4,4,4,4,1,7,7,7,1,1,1,target does something neutral,6|15|7|8|14|13|10|12|4|11|5|16|9|3|1|2,45.51939392,-73.58390045,-1
R_3h0mVU85UhETHK0,Default Response Set,Anonymous,,,71.161.250.241,0,7/4/2015 13:04,7/4/2015 13:19,1,1,1,A3I5R8EPCO56KD,19,1,1,,1,1,,,4,3,5,6,6,5,5,5,3,,6,4,6,5,6,2,3,3,7,7,7,4,8,3,7,3,2,3,1,2,3,3,1,2,3,3,3,1,1,1,1,4,7,7,7,1,1,1,5,7,7,7,3,1,1,,,,"This article is about a group of doctors attempting to find a revolutionary cure for melanoma.  It is unknown if it will be successful and is criticized, but it would save the lives of several thousand people each year.",A Potential Cure For Melanoma,7,7,Health Page,1,3,6,6,7,3,7,4,4,4,4,4,4,4,4,4,4,1,7,7,6,1,1,1,target does something neutral,9|13|12|16|6|4|11|14|8|15|1|3|2|5|7|10,41.33180237,-75.73470306,-1
R_2zUxXI66ZS95sMW,Default Response Set,Anonymous,,,184.53.48.88,0,7/4/2015 13:16,7/4/2015 13:28,1,1,1,1105005,20,2,1,,1,1,,,7,3,5,4,4,4,4,4,3,,7,2,1,5,3,2,6,2,6,6,6,6,7,2,7,2,2,2,2,1,2,1,1,2,1,1,2,1,3,5,1,3,2,5,3,5,3,2,3,6,2,5,4,1,1,,1,,"Dr. Mendez has found a potential cure for melanoma, which is a skin disease.  By injecting a cold virus into the affected cells, it actually causes the disease to disappear and teach the skin to cure itself.",Common Cold Cures Deadly Skin Disease,6,6,2,1,3,6,6,7,3,7,4,4,4,4,4,4,4,4,4,4,1,7,7,7,1,1,1,target does something good,3|9|15|13|11|14|2|6|10|12|5|1|4|7|16|8,38,-97,-1
R_1OpBKpnFFbpnTOj,Default Response Set,Anonymous,,,24.27.181.172,0,7/4/2015 13:20,7/4/2015 13:45,1,1,1,A1M1AD5KPXNGUG,39,2,1,1,,,,,2,2,4,4,9,3,4,3,3,,6,6,6,5,6,4,1,4,6,6,6,2,8,3,6,2,3,2,2,1,2,3,2,1,3,3,2,5,4,4,5,4,7,4,5,3,4,3,3,6,6,6,4,1,1,,,1,"Mendez reported fraudulent data for a study conducted. The study data concludes that Melanoma can be cured by injecting virus directly into the skin. Mendez's father died of Melanoma. A school used the data from Mendez's study to try to cure patients suffering from Melanoma, and the treatment was unsuccessful.",Researchers fraudulent data causes fruitless treatment for Melanoma patients.,6,6,1,1,2,1,4,5,3,1,4,4,4,4,4,4,4,4,3,3,1,7,7,7,1,1,1,target does something bad,2|1|3|7|16|8|5|9|13|15|14|10|6|12|4|11,39.85710144,-83.83129883,-1
R_2UVkXwvn15hklFe,Default Response Set,Anonymous,,,72.49.22.156,0,7/4/2015 13:31,7/4/2015 13:47,1,1,1,A1275UNKAV836M,30,1,1,1,,,,,5,2,9,4,6,4,5,3,3,,6,2,5,5,6,2,1,3,6,8,7,6,7,2,7,2,3,3,3,2,1,2,2,2,2,3,2,1,2,5,1,7,6,7,6,5,6,5,5,7,4,5,6,1,1,,,,Doctor is doing research with the cold virus to see if it can cure melanoma. The research has received mixed reviews from the medical community.,Uncommon use of the Common Cold,5,7,10,1,2,4,5,7,3,6,4,2,2,2,4,2,2,4,4,4,1,6,7,7,1,1,1,target does something neutral,12|9|4|10|15|5|3|8|6|7|2|13|1|16|14|11,39.01629639,-84.59809875,-1
R_2zwqgJjMCyodzHu,Default Response Set,Anonymous,,,67.242.185.76,0,7/4/2015 13:44,7/4/2015 13:54,1,1,1,A2Y9QDD5R1PZFC,22,2,1,1,,,,,2,3,6,9,9,2,2,1,3,,6,4,4,5,5,2,3,6,6,6,6,2,8,4,3,3,2,3,1,1,3,2,1,2,3,1,2,1,3,3,2,5,6,6,7,2,3,2,2,7,5,7,6,1,1,,,1,A researcher falsified data that showed that injecting a cold virus into areas affected by melanoma was successful in 78 percent of patients. When others tested the technique it was unsuccessful and he was found out.,Faking a Cure,6,7,2,1,2,1,2,4,3,2,4,2,2,2,3,3,4,3,2,4,1,7,7,7,1,1,1,target does something bad,2|4|6|3|10|12|7|15|11|1|5|14|9|8|13|16,43.15179443,-77.58519745,-1
R_yw4sbmfgqTEmLp7,Default Response Set,Anonymous,,,67.60.252.149,0,7/4/2015 13:43,7/4/2015 13:55,1,1,1,AVYE3L2QZ2XBI,27,2,1,1,,,,1,4,2,5,8,6,6,6,6,3,,6,4,4,5,5,2,3,6,3,6,7,4,6,3,6,2,3,3,3,1,3,1,1,3,2,2,3,2,4,5,2,5,3,6,3,4,5,4,3,6,4,6,3,1,1,,1,,A study has just shown that melanoma (skin cancer) has been reduced in 78% of patients in a study where a mutated cold virus was injected into the skin cancer site.  ,Positive Results Indicate a Cure for Skin Cancer!,6,6,Front Page,1,4,6,6,7,3,7,4,3,3,3,3,2,4,4,3,3,1,7,7,7,1,1,1,target does something good,13|11|8|10|14|5|9|4|12|16|1|2|15|6|3|7,43.49440002,-116.6179047,-1
R_29iYR070QhTkqNr,Default Response Set,Anonymous,,,104.159.152.149,0,7/4/2015 13:50,7/4/2015 14:02,1,1,1,A3O7JYOVNEMGAX,25,2,1,,1,,,,4,3,6,6,6,4,3,3,3,,6,4,2,5,5,1,7,8,6,6,6,4,8,1,2,2,3,3,2,2,2,1,1,1,2,1,2,1,1,1,1,7,7,6,5,1,1,1,1,7,7,7,7,1,1,,,1,"A medical researcher falsified study data relating to a possible cure for melanoma through the use of injecting the cold virus into the melanoma-infected area. He released data that showed a 78% success rate, while duplication attempts revealed that there was a 0% success rate with this procedure.",Medical Researcher Falsifies Cure for Melanoma,6,7,2,1,2,5,6,6,3,5,4,2,4,2,3,6,2,4,3,6,1,7,7,7,1,1,1,target does something bad,2|10|6|9|7|14|3|12|8|4|16|15|11|5|13|1,45.5809021,-94.20809937,-1
R_2ykeE00PimyRQSH,Default Response Set,Anonymous,,,98.26.22.190,0,7/4/2015 13:59,7/4/2015 14:05,1,1,1,AX,24,1,1,,,,,1,3,3,8,9,9,2,2,2,2,,5,3,5,5,3,1,1,1,6,7,1,1,7,3,7,2,2,1,1,1,3,2,1,1,1,3,3,3,5,5,3,6,7,7,5,1,3,3,1,5,5,6,5,1,1,,1,,"Dr. Alex Mendez discovered a very possible cure for melanoma, which kills thousands of people everyday. It has seen very promising results.",Mendez contributes a cure for Melanoma,7,5,2 or 3,1,2,4,3,6,3,5,4,2,3,3,3,5,4,5,3,3,1,6,5,3,1,1,1,target does something good,12|10|7|9|5|6|16|1|8|15|14|3|2|11|4|13,35.789505,-78.8742981,-1
R_1CqOlTPKxhdrXDD,Default Response Set,Anonymous,,,68.34.217.91,0,7/4/2015 14:04,7/4/2015 14:14,1,1,1,A2FPU8MZLZXDFM,41,1,1,1,,,,,3,2,5,5,6,7,6,7,3,,5,4,3,5,4,2,3,6,7,8,4,1,3,3,6,3,3,3,2,3,3,1,1,3,3,2,3,2,3,3,3,5,5,6,4,4,2,5,6,6,3,6,2,1,1,,1,,Scientists have found a possible treatment for melanoma in the common cold virus.,Scientists tap common Cold Virus for Possible Melanoma Treatment ,4,4,3,1,3,5,5,7,3,6,3,4,4,2,4,4,3,4,3,3,1,6,6,7,1,1,1,target does something good,3|11|15|12|4|7|10|5|13|1|14|16|8|2|9|6,37.71530151,-85.85649872,-1
R_1hRnzxdsNAGjago,Default Response Set,Anonymous,,,71.227.124.142,0,7/4/2015 14:09,7/4/2015 14:30,1,1,1,A3DKYNYN50FYFY,21,1,1,,1,1,,,1,3,5,6,9,3,3,2,7,Asian/Caucasian,3,3,2,5,3,3,3,1,7,7,4,2,6,6,8,3,3,3,2,2,3,3,1,3,2,2,3,4,5,6,5,3,2,5,2,3,6,3,5,5,4,4,5,1,1,,,,There is a group that is experimenting on possible cures for melanoma.  The common cold virus injected into the melanoma site holds promise as a possible cure.  Scientists disagree about how useful this technique may prove to be.,Could Common Cold Cure Cancer?,5,5,Science,1,2,5,5,6,3,6,2,3,3,3,4,4,3,3,3,3,1,7,7,7,1,1,1,target does something neutral,2|5|8|16|1|13|9|10|4|3|12|14|6|15|7|11,42.20610046,-83.62280273,-1
