V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q37,consent,mturk_id,demo_age,demo_gend,ethnic_id,ethnic_id_TEXT,ethnic_id2,ethnic_id3,attn,SDO7_1,SDO7_2,SDO7_3,SDO7_4,SDO7_5,SDO7_6,SDO7_7,SDO7_8,SDO7_9,SDO7_10,SDO7_11,SDO7_12,SDO7_13,SDO7_14,SDO7_15,SDO7_16,Q65,Q89_1,Q89_2,Q89_3,Q89_4,Q87,Q67,Q69,Q71,Q73,Q75,Q77,Q79,Q81,Q83,Q88,Q88_1,Q88_2,Q88_3,Q88_4,Q86,Q90,Q92,Q94,Q96,Q106,Q98,Q100,Q102,Q104,Q44,Q60_1,Q60_2,Q60_3,Q60_4,Q35,status,attn2,hypo_3,hypo_2,hypo_1,hypo_4,hypo_11,hypo_12,hypo_5,debrief,data_yn,mturkcode,DO-BR-FL_57,DO-BR-FL_124,DO-Q-SDO7,LocationLatitude,LocationLongitude,LocationAccuracy
R_8jFqJJAqLrMmtlD,Default Response Set,Anonymous,,,72.47.27.53,0,3/8/2018 17:16,3/8/2018 17:32,1,1,1,A12EQIULBHM4HJ,32,2,3,,2,2,5,2,1,2,2,6,6,6,7,2,1,2,2,7,1,6,6,1,7.389,7.794,9.519,2,1,4,3,4,4,4,4,4,4,4,1,260.827,280.353,284.649,6,1,5,3,4,4,6,4,4,4,4,1,2.358,5.816,27.982,5,1,5,3,4,4,4,4,5,4,5,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,12|15|6|1|3|7|2|10|14|5|11|4|13|9|8|16,37.5059967,-118.3114014,-1
R_reysSs5bKLUPY5P,Default Response Set,Anonymous,,,73.164.103.234,0,3/8/2018 17:26,3/8/2018 17:36,1,1,1,A2ZPOBTBAVDO0S,23,1,3,,2,2,5,6,3,2,4,4,5,4,3,4,4,4,4,4,4,4,5,1,0,0,12.749,0,1,4,3,4,4,4,4,4,4,4,1,0,0,27.764,0,1,4,3,4,4,7,4,4,4,4,1,0,0,87.265,0,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,4|8|12|1|5|3|16|2|13|6|7|14|10|9|15|11,44.77990723,-93.2736969,-1
R_1rBsCnq6ZlAwd71,Default Response Set,Anonymous,,,72.231.197.249,0,3/8/2018 17:40,3/8/2018 17:43,1,1,1,A2MMMYB7AE5RQN,27,1,3,,3,4,5,3,1,3,5,5,5,2,4,5,4,2,3,7,5,5,5,1,0,0,8.282,0,1,4,3,4,4,4,4,4,4,4,1,0,0,13.04,0,1,6,3,4,4,4,4,4,4,4,1,8.429,8.429,11.254,1,1,5,3,4,4,4,4,4,4,4,1,1,1,FL_129|FL_58,Latino|project artist|Zack Yusef,11|6|13|2|9|12|14|5|8|16|4|10|15|7|3|1,42.103302,-78.40419769,-1
R_VVvCPBsGVTo2uNX,Default Response Set,Anonymous,,,66.108.168.147,0,3/8/2018 17:16,3/8/2018 17:44,1,1,1,A3CXK1KSRGU27V,28,1,3,,1,2,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,4.797,0,1,4,3,4,4,4,4,4,4,4,1,0,0,4.133,0,1,4,3,4,4,4,4,4,4,4,1,2.788,2.788,2.923,1,1,2,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Latino|project artist|Zack Yusef,8|5|1|11|15|12|6|3|4|9|2|7|16|14|10|13,40.76159668,-73.79489899,-1
R_2zBHHZkUPs0zyXf,Default Response Set,Anonymous,,,96.58.4.78,0,3/8/2018 17:45,3/8/2018 17:51,1,1,1,A20Z5O57UDPFLX,24,1,3,,6,6,5,2,1,2,2,5,5,6,6,1,2,2,3,6,4,4,6,1,65.831,82.798,83.118,2,1,4,3,4,4,4,4,4,4,5,1,0,0,24.969,0,1,6,3,5,6,6,5,6,6,6,1,38.933,38.933,40.14,1,1,3,3,2,1,2,2,1,2,2,1,1,1,FL_58|FL_129,Zack Yusef|project artist|Latino,11|8|15|3|7|12|5|10|2|9|13|16|6|4|1|14,28.2059021,-82.32009888,-1
R_1GZZIVCOCMYvG6p,Default Response Set,Anonymous,,,73.237.130.33,0,3/8/2018 17:39,3/8/2018 17:56,1,1,1,A1WGAGT5ZN4A3X,39,2,1,,7,6,5,2,1,1,1,7,7,7,1,1,1,1,1,7,7,7,7,1,3.33,3.33,5.224,1,1,6,3,4,4,4,4,2,3,4,1,6.067,6.067,10.615,1,1,4,3,3,4,4,2,1,1,1,1,2.23,2.23,5.783,1,1,4,3,4,4,4,4,4,4,4,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,13|8|15|10|11|6|7|5|16|2|3|12|1|14|9|4,33.96809387,-84.23040009,-1
R_3iEW2STRyzedaCh,Default Response Set,Anonymous,,,162.243.83.142,0,3/8/2018 17:34,3/8/2018 17:59,1,1,1,A1N1EF0MIRSEZZ,23,2,4,,1,1,5,1,1,1,1,7,7,1,7,1,1,1,2,7,7,7,7,1,0,0,14.322,0,1,4,3,6,5,5,6,6,7,5,1,0,0,403.976,0,1,7,3,1,2,4,1,1,2,2,1,0,0,28.723,0,1,4,3,1,1,1,1,1,1,1,1,1,1,FL_58|FL_129,Latino|Zack Yusef|project artist,7|10|5|14|3|1|6|16|12|11|9|4|13|15|2|8,40.74209595,-74.00180054,-1
R_2raIpfJDVP5qkSt,Default Response Set,Anonymous,,,73.39.40.216,0,3/8/2018 17:56,3/8/2018 18:01,1,1,1,AN098C29EGJ6,28,2,3,,2,2,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,14.875,0,1,4,3,4,4,4,4,4,4,4,1,0,0,11.843,0,1,5,3,4,4,4,4,4,4,3,1,0,0,12.238,0,1,5,3,4,4,4,3,3,3,3,1,1,1,FL_58|FL_129,Zack Yusef|Latino|project artist,9|3|7|10|1|15|16|4|5|8|11|2|14|6|13|12,38.90570068,-76.978302,-1
R_sM4uMVOVIXAmvG9,Default Response Set,Anonymous,,,71.61.13.105,0,3/8/2018 18:04,3/8/2018 18:08,1,1,1,A39F4C1JL69VL5,22,1,3,,5,6,5,2,3,4,2,3,5,5,5,4,3,3,4,5,5,5,4,1,0,0,13.194,0,1,4,3,4,5,5,5,6,6,5,1,0,0,15.507,0,1,5,3,4,4,4,3,4,3,3,1,0,0,31.372,0,1,3,3,2,2,2,2,2,2,2,1,1,1,FL_58|FL_129,project artist|Latino|Zack Yusef,1|9|11|15|2|4|13|12|3|5|6|16|7|8|14|10,40.32240295,-80.03549957,-1
R_aW8ws576XyKZwTn,Default Response Set,Anonymous,,,68.193.24.4,0,3/8/2018 18:07,3/8/2018 18:15,1,1,1,A58QOLDFC179Q,32,1,4,,5,5,5,1,1,1,1,7,7,4,3,2,7,2,4,7,7,7,6,1,0,0,25.653,0,1,5,3,4,4,4,4,5,4,4,1,0,0,45.297,0,1,6,3,3,2,5,2,2,4,4,1,0,0,54.259,0,1,4,3,2,3,4,4,4,4,3,1,1,1,FL_129|FL_58,Latino|Zack Yusef|project artist,2|12|13|14|9|3|8|15|6|7|11|5|10|4|16|1,40.67140198,-73.93609619,-1
R_1E6DPaS8kuKy4xB,Default Response Set,Anonymous,,,174.130.152.23,0,3/8/2018 15:58,3/8/2018 15:58,0,1,1,AMTG64Z00PRT9,34,1,3,,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,Zack Yusef|Latino|project artist,,,,-1
R_1QovqYbdFZGZkJc,Default Response Set,Anonymous,,,67.45.96.161,0,3/8/2018 15:58,3/8/2018 15:59,0,1,1,ALKQPW0O9C98N,44,2,3,,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_129,,,,,-1
R_w1vgGJxiFUIDhdL,Default Response Set,Anonymous,,,190.78.212.148,0,3/8/2018 15:58,3/8/2018 16:00,0,1,1,ADKYGTRR8ZLBG,20,2,4,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1.139,0,1,7,5,4,4,4,,,,,1,1,1,attention/suspicion check|FL_129,project artist|Latino|Zack Yusef,,,,-1
R_xhFMCWfC4CValDr,Default Response Set,Anonymous,,,98.151.59.10,0,3/8/2018 15:58,3/8/2018 16:00,0,1,1,A3PIU3R3IE6VDW,30,1,2,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_129,,,,,-1
R_3kBe31VzHSLs15u,Default Response Set,Anonymous,,,66.239.202.58,0,3/8/2018 15:59,3/8/2018 16:00,0,1,1,A2L9EKHHAHUHT9,26,2,3,,1,4,5,,,,,,,,,,,,,,,,,1,0,0,1.584,0,1,4,3,4,4,4,4,4,4,4,1,8.234,8.449,12.684,2,1,4,3,4,4,4,4,4,4,4,1,0,0,1.303,0,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,Latino|Zack Yusef|project artist,,,,-1
R_bKq3XhHMD5wu2tz,Default Response Set,Anonymous,,,8.34.117.224,0,3/8/2018 15:59,3/8/2018 16:01,0,1,1,A2XKIP0PJ3FJ20,68,1,3,,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_58,,12|9|16|5|8|2|1|11|7|3|14|13|10|6|15|4,,,-1
R_AEE2fgFr70KDWLL,Default Response Set,Anonymous,,,38.86.65.212,0,3/8/2018 15:59,3/8/2018 16:01,0,1,1,A3FXP547MXY6PL,24,1,3,,5,1,5,5,5,5,4,5,5,6,5,5,5,5,5,5,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,FL_58|attention/suspicion check,,15|6|13|4|5|3|11|9|16|8|2|14|12|7|1|10,,,-1
R_2CUuzs36j5MNlAa,Default Response Set,Anonymous,,,68.59.37.15,0,3/8/2018 15:59,3/8/2018 16:01,0,1,1,a1wmojnu4ffqy8,68,1,3,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_129,,,,,-1
R_1mr2WpHLCsFCX3g,Default Response Set,Anonymous,,,74.137.11.91,0,3/8/2018 16:00,3/8/2018 16:01,0,1,1,AEXF5EUX32U0M,35,2,3,,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_58,,7|10|15|12|1|2|9|5|14|8|13|3|4|11|6|16,,,-1
R_PFEh4Dvm9piwRlT,Default Response Set,Anonymous,,,174.217.1.16,0,3/8/2018 16:00,3/8/2018 16:01,0,1,1,ASRPEZ6XUT13S,35,2,3,,4,6,5,,,,,,,,,,,,,,,,,1,0,0,4.331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,Zack Yusef|Latino|project artist,,,,-1
R_33BcMoG9EW5evCx,Default Response Set,Anonymous,,,97.97.21.29,0,3/8/2018 16:01,3/8/2018 16:01,0,1,1,AQP4PHYDXRBPI,26,2,3,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_129|attention/suspicion check,project artist|Zack Yusef|Latino,,,,-1
R_3mdV7rWs95X7Lx6,Default Response Set,Anonymous,,,98.127.137.72,0,3/8/2018 15:59,3/8/2018 16:01,0,1,1,AAXX5LDVJ32F8,45,1,3,,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,27.138,0,1,5,3,4,4,4,4,4,4,4,,,,FL_129|FL_58,project artist|Latino|Zack Yusef,,,,-1
R_3F3TInz49m93WvY,Default Response Set,Anonymous,,,107.194.199.152,0,3/8/2018 15:59,3/8/2018 16:02,0,1,1,ASTWEY4TK6TFM,41,2,3,,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_58,,13|9|12|11|7|16|6|10|5|1|15|3|2|8|4|14,,,-1
R_3dReQ7pyEOr5R12,Default Response Set,Anonymous,,,99.203.129.200,0,3/8/2018 15:58,3/8/2018 16:02,0,1,1,A2J2P9JE374XCM,54,2,3,,7,7,5,,,,,,,,,,,,,,,,,1,0,0,4.466,0,1,4,3,2,2,2,2,2,2,2,1,0,0,7.352,0,1,5,3,2,2,6,2,2,2,2,1,0,0,6.187,0,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,Latino|Zack Yusef|project artist,,,,-1
R_1gvVmxjta0jNxFW,Default Response Set,Anonymous,,,71.208.96.47,0,3/8/2018 15:59,3/8/2018 16:01,0,1,1,A1L00Q877QQVWP,32,1,3,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.7,51.219,55.524,2,1,5,3,3,3,3,,,,,,,,FL_129|attention/suspicion check,project artist|Zack Yusef|Latino,,,,-1
R_s4NNOb6DQEZ4xrz,Default Response Set,Anonymous,,,216.81.96.127,0,3/8/2018 16:01,3/8/2018 16:02,0,1,1,A3Q9MCOULHCS4S,43,2,3,,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_58,,,,,-1
R_3MuMpVWdp3eApvk,Default Response Set,Anonymous,,,12.218.0.70,0,3/8/2018 15:59,3/8/2018 16:05,0,1,1,A3G79KHMDV51Q8,48,2,3,,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.277,27.205,45.637,3,1,6,3,4,3,6,3,4,3,3,1,10.515,28.611,29.456,3,,,,,,,,,,,,,,FL_129|FL_58,Latino|project artist|Zack Yusef,,,,-1
R_3oC6nNLQfQJPqFP,Default Response Set,Anonymous,,,107.77.173.11,0,3/8/2018 15:59,3/8/2018 16:05,0,1,1,A1SPKT2OZWZMSW,32,2,3,,1,1,5,1,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,1,0,0,17.266,0,1,4,3,4,4,4,4,4,4,4,1,0,0,46.884,0,1,4,3,4,4,4,4,4,4,4,1,0,0,80.287,0,,,,,,,,,,,,,,FL_58|FL_129,Zack Yusef|Latino|project artist,8|5|10|16|9|12|4|3|1|11|2|13|15|7|6|14,,,-1
R_2t3dhlvhu7rM7Af,Default Response Set,Anonymous,,,73.135.33.100,0,3/8/2018 16:01,3/8/2018 16:05,0,1,1,A2QEICH4HZ2V44,25,1,3,,1,4,5,1,3,4,7,7,7,7,3,1,4,1,1,7,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,FL_58|attention/suspicion check,,9|12|16|8|10|13|2|5|3|11|1|14|15|4|7|6,,,-1
R_1d5dcX5rU3ba7Vz,Default Response Set,Anonymous,,,172.2.58.14,0,3/8/2018 16:02,3/8/2018 16:05,0,1,1,A3VMQJD8LDQSEZ,20,2,3,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,20.205,0,1,5,3,4,3,4,3,4,4,3,1,0,0,11.153,0,1,4,3,6,5,5,,,,,1,1,1,attention/suspicion check|FL_129,Latino|project artist|Zack Yusef,,,,-1
R_W0WrUHYgpVEn1eh,Default Response Set,Anonymous,,,70.195.139.167,0,3/8/2018 16:05,3/8/2018 16:06,0,1,1,AG2F1WH8CX1HV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3nUAO1crnGUAWt6,Default Response Set,Anonymous,,,190.202.244.183,0,3/8/2018 16:01,3/8/2018 16:06,0,1,1,A3AN9828C2VIDG,36,1,4,,7,7,5,,,,,,,,,,,,,,,,,1,19.735,25.795,25.807,2,1,4,3,3,3,3,3,3,3,3,1,0,0,22.637,0,1,6,3,2,2,3,2,2,2,2,1,35.717,43.977,43.988,2,1,4,3,3,3,3,4,4,4,4,1,1,,FL_129|attention/suspicion check,Zack Yusef|project artist|Latino,,,,-1
R_2vk3A4uBNhYqQzL,Default Response Set,Anonymous,,,107.135.52.192,0,3/8/2018 16:00,3/8/2018 16:06,0,1,1,A18Z8DWD46ICP8,GA,2,3,,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_58|attention/suspicion check,,14|9|8|10|11|15|13|7|5|6|3|1|12|2|4|16,,,-1
R_d5pwpitc7uXqGo9,Default Response Set,Anonymous,,,149.159.1.74,0,3/8/2018 16:05,3/8/2018 16:07,0,1,1,A3D91TO5INWQRO,19,1,3,,5,2,5,1,1,1,1,7,7,1,1,1,1,1,1,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,FL_58|attention/suspicion check,,7|4|1|16|14|3|5|11|2|10|13|8|9|15|12|6,,,-1
R_3qisDVj15voST3r,Default Response Set,Anonymous,,,69.47.198.116,0,3/8/2018 15:58,3/8/2018 16:08,0,1,1,A2N4GYEA80UKV,43,1,3,,4,3,5,2,2,2,2,6,7,7,7,4,1,5,4,7,5,7,4,1,0,0,27.279,0,1,4,3,3,3,3,4,4,4,4,1,0,0,40.114,0,,,,,,,,,,,1,0,0,53.47,0,1,5,3,4,4,4,2,3,3,2,,,,FL_58|FL_129,project artist|Zack Yusef|Latino,11|14|6|15|12|7|3|1|16|5|13|2|10|8|4|9,,,-1
R_2e3S2s9cbFTkpSx,Default Response Set,Anonymous,,,107.172.195.110,0,3/8/2018 16:05,3/8/2018 16:08,0,1,1,A5I4Y0GXJM69D,29,1,1,,5,6,5,5,4,6,6,5,7,5,5,5,6,6,5,4,4,5,6,1,0,0,2.403,0,,,,,,,,,,,1,0,0,1.679,0,1,6,3,5,6,7,5,6,5,6,1,0,0,3.869,0,1,5,3,5,6,5,5,6,7,4,,,,FL_58|FL_129,project artist|Latino|Zack Yusef,13|12|3|6|16|9|4|15|2|7|11|5|10|1|14|8,,,-1
R_C2YYnIPPjDgXNBv,Default Response Set,Anonymous,,,73.110.46.115,0,3/8/2018 16:07,3/8/2018 16:09,0,1,1,A37GOI3N77WX21,27,1,4,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attention/suspicion check|FL_129,,,,,-1
R_73q7jAS3ZK3Rn69,Default Response Set,Anonymous,,,192.136.173.186,0,3/8/2018 16:03,3/8/2018 16:09,0,1,1,A3IQ7EGSSQF1AA,65,1,1,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_58,,,,,-1
R_1EcDJkDJqeE1l6C,Default Response Set,Anonymous,,,190.197.104.93,0,3/8/2018 16:02,3/8/2018 16:11,0,1,1,A3FNLLSTW94FP7,43,2,3,,6,7,5,,,,,,,,,,,,,,,,,1,0,0,20.22,0,1,4,3,4,4,4,4,4,2,3,1,0,0,23.176,0,1,5,3,5,4,4,5,2,4,3,1,0,0,28.573,0,1,4,3,4,4,4,5,5,5,4,1,1,,FL_129|attention/suspicion check,Zack Yusef|Latino|project artist,,,,-1
R_oXMn9CdnW043tnP,Default Response Set,Anonymous,,,73.42.210.200,0,3/8/2018 16:10,3/8/2018 16:11,0,1,1,A3R3R2I6QCKRLY,31,2,1,,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_58|FL_129,,14|4|6|16|11|7|13|9|12|10|5|3|8|2|1|15,,,-1
R_30vsuDlcNs2XZ0T,Default Response Set,Anonymous,,,73.154.92.99,0,3/8/2018 16:09,3/8/2018 16:12,0,1,1,A1AULT91YL5R8M,46,1,1,,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_129|FL_58,Zack Yusef|Latino|project artist,,,,-1
R_3q7KU6eI6w8E17w,Default Response Set,Anonymous,,,73.189.154.16,0,3/8/2018 16:13,3/8/2018 16:14,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_2xAlFbajuW7wiDf,Default Response Set,Anonymous,,,174.195.143.107,0,3/8/2018 15:59,3/8/2018 16:17,0,1,1,A3MOH1ULLAKFU1,37,2,3,,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,attention/suspicion check|FL_129,,,,,-1
R_2salEGjzEl2X3YI,Default Response Set,Anonymous,,,75.131.202.226,0,3/8/2018 16:00,3/8/2018 16:17,0,1,1,APE08J39WXBAJ,29,1,7,Asian/White,2,3,5,2,3,4,4,7,7,7,7,2,3,5,2,4,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,FL_58|attention/suspicion check,,5|2|4|15|1|12|8|14|16|10|9|7|6|13|11|3,,,-1
R_6rGe0UXg1QGY3fP,Default Response Set,Anonymous,,,167.160.123.19,0,3/8/2018 16:08,3/8/2018 16:17,0,1,1,A1UA911OAE2KFJ,30,1,1,,7,7,5,,,,,,,,,,,,,,,,,1,0,0,28.224,0,1,7,3,4,1,1,2,2,2,3,1,14.326,14.326,14.707,1,1,7,3,7,7,1,7,7,5,6,1,0,0,3.422,0,1,6,6,6,6,5,5,5,6,5,,,,FL_129|FL_58,Zack Yusef|project artist|Latino,4|13|3|5|15|14|7|10|1|12|9|16|2|6|11|8,,,-1
R_3r0zOTMbT8B4ycO,Default Response Set,Anonymous,,,73.253.138.57,0,3/8/2018 16:04,3/8/2018 16:19,0,1,1,A39ZJ6GDHFZRJW,65,1,3,,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,11.336,0,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,project artist|Latino|Zack Yusef,,,,-1
R_Wj9xgpSkFLCbmaR,Default Response Set,Anonymous,,,71.231.63.67,0,3/8/2018 16:09,3/8/2018 16:23,0,1,1,A2BNWPI0NDI7K7,23,2,3,,3,6,5,,,,,,,,,,,,,,,,,1,0,0,16.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,15.164,0,1,4,3,4,4,4,4,4,4,4,,,,FL_129|FL_58,project artist|Zack Yusef|Latino,,,,-1
R_2PpRabP7vAKVHEn,Default Response Set,Anonymous,,,23.95.215.199,0,3/8/2018 16:22,3/8/2018 16:23,0,1,1,A2BFBI7Z1T4AU2,30,1,1,,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_58|FL_129,,1|8|3|5|11|6|16|9|7|15|4|10|14|13|2|12,,,-1
R_2aWW5wPqujaCzfX,Default Response Set,Anonymous,,,73.112.87.72,0,3/8/2018 16:00,3/8/2018 16:33,0,1,1,AJDMNI5LT1VKR,50,2,3,,3,4,5,,,,,,,,,,,,,,,,,1,0,0,343.144,0,1,3,3,3,3,2,4,4,4,4,1,0,0,5.606,0,,,,,,,,,,,1,0,0,13.601,0,1,3,3,2,2,2,3,2,2,2,,,,FL_129|FL_58,project artist|Zack Yusef|Latino,,,,-1
R_bxYBzdPrbJh9xXH,Default Response Set,Anonymous,,,165.124.144.154,0,3/8/2018 14:12,3/8/2018 16:35,0,1,1,asdfasdf,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL_129|attention/suspicion check,Zack Yusef|Latino|project artist,,,,-1
R_1lc7z12d4taVQwJ,Default Response Set,Anonymous,,,76.5.165.19,0,3/8/2018 16:10,3/8/2018 16:35,0,1,1,A2ONILC0LZKG6Y,43,2,3,,2,3,5,1,1,4,1,7,7,7,4,4,1,4,4,7,7,7,4,1,13.976,13.976,40.382,1,1,5,3,4,4,4,4,3,4,3,1,1246.879,1246.879,1247.395,1,1,6,3,4,4,4,4,3,4,4,1,0,0,29.792,0,,,,,,,,,,,,,,FL_58|FL_129,Zack Yusef|Latino|project artist,15|8|12|6|5|10|1|3|16|14|13|11|2|4|9|7,,,-1
R_2chcddPYZ3P6ttY,Default Response Set,Anonymous,,,67.82.144.62,0,3/8/2018 16:00,3/8/2018 16:43,0,1,1,A36EKOF4J31O9D,66,1,3,,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,77.772,0,1,5,3,4,4,4,4,3,4,3,1,0,0,44.473,0,1,4,3,3,3,3,4,3,3,3,1,1,1,attention/suspicion check|FL_129,project artist|Latino|Zack Yusef,,,,-1
R_cN2JMfVJO0DZo65,Default Response Set,Anonymous,,,167.160.123.19,0,3/8/2018 16:13,3/8/2018 16:49,0,1,1, A1UA911OAE2KFJ,30,1,1,,7,7,5,5,5,3,6,5,4,6,5,5,5,3,5,6,4,5,5,1,0,0,6.438,0,1,4,3,2,3,2,2,3,2,3,1,0,0,2.587,0,1,7,3,6,6,5,2,3,1,2,1,15.312,15.312,15.678,1,1,7,3,7,7,6,7,6,6,5,1,1,,FL_129|FL_58,project artist|Zack Yusef|Latino,9|2|5|16|14|1|11|3|8|4|15|6|13|7|12|10,,,-1
R_DwAP4Xi0aXB2vmN,Default Response Set,Anonymous,,,173.81.132.249,0,3/8/2018 16:28,3/8/2018 16:51,0,1,1,AY9ZVK32I1P1L,42,2,3,,4,3,5,1,1,1,1,5,5,5,6,2,2,1,1,5,6,5,6,1,1.95,9.526,10.556,3,1,5,3,4,4,4,4,3,4,4,1,1.175,6.637,12.268,3,1,3,3,3,3,4,3,4,3,4,1,1.155,3.095,7.948,4,1,2,3,3,4,3,3,4,4,4,1,1,,FL_58|FL_129,Zack Yusef|Latino|project artist,15|14|2|3|8|11|1|7|12|13|10|5|6|16|9|4,,,-1
R_PUqLYb9O38zcqPf,Default Response Set,Anonymous,,,71.227.153.172,0,3/8/2018 15:59,3/8/2018 16:59,0,1,1,AY8MRU39QKK27,44,2,3,,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,33.571,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,attention/suspicion check|FL_129,Latino|Zack Yusef|project artist,,,,-1
R_2b2xb5RSl5GAGHO,Default Response Set,Anonymous,,,75.130.212.116,0,3/8/2018 17:03,3/8/2018 17:07,0,1,1,A3KROAV2O4QIA3,36,2,3,,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,92.354,0,,,,,,,,,,,,,,FL_129|FL_58,project artist|Zack Yusef|Latino,,,,-1
